location,technology,rep_period,time_step,scenario,production
AUS,WindOn,1,21,2002,13458.171766589978
AUS,WindOn,1,21,2008,2764.7296905090157
AUS,WindOn,1,21,2009,6321.526721714618
AUS,WindOn,1,21,2012,4305.139202488987
AUS,WindOn,1,22,1900,3576.3930297717825
AUS,WindOn,1,22,1982,2385.401822580817
AUS,WindOn,1,22,1987,2491.418158780827
AUS,WindOn,1,22,1992,10440.684828019717
AUS,WindOn,1,22,1995,11252.002386545868
AUS,WindOn,1,22,1997,598.3480593835438
AUS,WindOn,1,22,2002,13457.978453135156
AUS,WindOn,1,22,2008,2737.729052521512
AUS,WindOn,1,22,2009,5681.244701132153
AUS,WindOn,1,22,2012,3975.7678982503367
AUS,WindOn,1,23,1900,2365.020310824165
AUS,WindOn,1,23,1982,4273.443325147029
AUS,WindOn,1,23,1987,2048.237369699082
AUS,WindOn,1,23,1992,11290.702159058605
AUS,WindOn,1,23,1995,11491.41328874485
AUS,WindOn,1,23,1997,1170.1188127755813
AUS,WindOn,1,23,2002,13940.991225470378
AUS,WindOn,1,23,2008,3490.258615349123
AUS,WindOn,1,23,2009,4929.75906860681
AUS,WindOn,1,23,2012,2375.9708460499996
AUS,WindOn,1,24,1900,1509.4365670299994
AUS,WindOn,1,24,1982,5791.34791340913
AUS,WindOn,1,24,1987,1927.7750408957638
AUS,WindOn,1,24,1992,11742.513160983613
AUS,WindOn,1,24,1995,12156.439243313034
AUS,WindOn,1,24,1997,1223.3099416137404
AUS,WindOn,1,24,2002,14577.122747826188
AUS,WindOn,1,24,2008,3258.6717317120083
AUS,WindOn,1,24,2009,4274.726309088656
AUS,WindOn,1,24,2012,2048.8566204999997
AUS,WindOn,1,25,1900,1189.4806383699997
AUS,WindOn,1,25,1982,7526.025777147819
AUS,WindOn,1,25,1987,2054.3925303345313
AUS,WindOn,1,25,1992,12011.557302902434
AUS,WindOn,1,25,1995,13268.159322536685
AUS,WindOn,1,25,1997,1366.769983448188
AUS,WindOn,1,25,2002,15236.512871673087
AUS,WindOn,1,25,2008,2708.731657836122
AUS,WindOn,1,25,2009,3381.277637558645
AUS,WindOn,1,25,2012,2043.0775461100002
AUS,WindOn,1,26,1900,939.7344746199997
AUS,WindOn,1,26,1982,9606.269417457603
AUS,WindOn,1,26,1987,2225.235695979457
AUS,WindOn,1,26,1992,12212.181281537481
AUS,WindOn,1,26,1995,13455.120538641942
AUS,WindOn,1,26,1997,1467.0111978299649
AUS,WindOn,1,26,2002,15585.289308028858
AUS,WindOn,1,26,2008,2342.706277897765
AUS,WindOn,1,26,2009,2602.1532632368016
AUS,WindOn,1,26,2012,2025.1494810200002
AUS,WindOn,1,27,1900,830.4078406999997
AUS,WindOn,1,27,1982,12050.484646950592
AUS,WindOn,1,27,1987,2876.412539117881
AUS,WindOn,1,27,1992,12487.994970768028
AUS,WindOn,1,27,1995,14283.783226900063
AUS,WindOn,1,27,1997,1709.98776387963
AUS,WindOn,1,27,2002,15982.081456046279
AUS,WindOn,1,27,2008,2141.7781176239755
AUS,WindOn,1,27,2009,1995.3003529972486
AUS,WindOn,1,27,2012,2012.4982417800002
AUS,WindOn,1,28,1900,747.1591194499997
AUS,WindOn,1,28,1982,13474.20191307426
AUS,WindOn,1,28,1987,3867.1101134510227
AUS,WindOn,1,28,1992,12241.94553018094
AUS,WindOn,1,28,1995,15028.129814244347
AUS,WindOn,1,28,1997,1606.0871465035482
AUS,WindOn,1,28,2002,16442.4300610582
AUS,WindOn,1,28,2008,2118.49749308107
