method,clustering,seed,num_periods,cost,time,distance,data,loss,loss_ct,type,extreme
cross_scenario,k_medoids,2652796558,11,9.15637e7,4.5962961,SqEuclidean,closemixed,1.053766570588e6,715,insample,none
cross_scenario,k_medoids,3000698040,11,9.73886e7,3.9634424,SqEuclidean,closemixed,1.208394982386e6,738,insample,none
cross_scenario,k_medoids,3160233726,11,7.85597e7,4.5187043,SqEuclidean,closemixed,724674.651495,462,insample,none
cross_scenario,k_medoids,3479820580,11,8.58718e7,4.1660845,SqEuclidean,closemixed,912189.186635,515,insample,none
cross_scenario,k_medoids,3649546841,11,9.96952e7,3.9065696,SqEuclidean,closemixed,1.266889302805e6,653,insample,none
cross_scenario,k_medoids,4031091536,11,9.84905e7,4.1661924,SqEuclidean,closemixed,1.236145857176e6,745,insample,none
cross_scenario,k_medoids,675182737,11,7.41184e7,3.8473561,SqEuclidean,closemixed,607590.115133,385,insample,none
cross_scenario,k_medoids,722170199,11,7.68164e7,4.0666495,SqEuclidean,closemixed,680064.161069,478,insample,none
cross_scenario,k_medoids,1020330993,13,6.15767e7,4.7005658,SqEuclidean,closemixed,274197.981235,237,insample,none
cross_scenario,k_medoids,1241334511,13,6.86078e7,5.2585884,SqEuclidean,closemixed,461049.98807,342,insample,none
cross_scenario,k_medoids,1561739573,13,8.61823e7,6.5029668,SqEuclidean,closemixed,920125.441882,549,insample,none
cross_scenario,k_medoids,2082789969,13,7.79212e7,5.5677786,SqEuclidean,closemixed,704209.427348,448,insample,none
cross_scenario,k_medoids,2422820678,13,9.75581e7,4.4849839,SqEuclidean,closemixed,1.212886841096e6,715,insample,none
cross_scenario,k_medoids,373102896,13,6.47209e7,4.452198,SqEuclidean,closemixed,358295.984174,254,insample,none
cross_scenario,k_medoids,3777256655,13,8.89413e7,5.6881975,SqEuclidean,closemixed,987550.926429,603,insample,none
cross_scenario,k_medoids,4101453586,13,9.23343e7,4.9705063,SqEuclidean,closemixed,1.070126088488e6,689,insample,none
cross_scenario,k_medoids,419645993,13,7.05593e7,5.1632646,SqEuclidean,closemixed,510915.09601,349,insample,none
cross_scenario,k_medoids,772616242,13,7.79732e7,5.5581819,SqEuclidean,closemixed,707833.088059,502,insample,none
cross_scenario,k_medoids,1536731824,15,6.94596e7,6.1763011,SqEuclidean,closemixed,472406.396025,352,insample,none
cross_scenario,k_medoids,1944031661,15,7.87545e7,7.7633241,SqEuclidean,closemixed,720572.225118,444,insample,none
cross_scenario,k_medoids,195370354,15,8.07519e7,7.1896259,SqEuclidean,closemixed,777295.053194,539,insample,none
cross_scenario,k_medoids,2392820273,15,7.60289e7,7.5466309,SqEuclidean,closemixed,660465.052857,455,insample,none
cross_scenario,k_medoids,2931326369,15,8.42753e7,6.5036313,SqEuclidean,closemixed,866585.836717,601,insample,none
cross_scenario,k_medoids,3012361418,15,7.07264e7,5.5068696,SqEuclidean,closemixed,521041.676875,392,insample,none
cross_scenario,k_medoids,3763622817,15,7.1942e7,8.3028028,SqEuclidean,closemixed,540857.610941,353,insample,none
cross_scenario,k_medoids,3796973136,15,8.89991e7,7.4958507,SqEuclidean,closemixed,990238.481699,535,insample,none
cross_scenario,k_medoids,3815196410,15,7.72927e7,6.7031784,SqEuclidean,closemixed,692072.156556,527,insample,none
cross_scenario,k_medoids,604489562,15,8.49514e7,8.8866761,SqEuclidean,closemixed,883884.19801,611,insample,none
cross_scenario,k_medoids,1587347134,17,6.99731e7,7.443662,SqEuclidean,closemixed,501605.727472,366,insample,none
cross_scenario,k_medoids,186564236,17,7.08782e7,7.5099061,SqEuclidean,closemixed,510326.348226,301,insample,none
cross_scenario,k_medoids,2166881926,17,6.53248e7,7.0001546,SqEuclidean,closemixed,378062.789281,296,insample,none
cross_scenario,k_medoids,2186186592,17,8.03047e7,6.9337274,SqEuclidean,closemixed,769082.56987,513,insample,none
cross_scenario,k_medoids,2238747886,17,5.4767e7,5.9221538,SqEuclidean,closemixed,88475.45476,83,insample,none
cross_scenario,k_medoids,224585247,17,7.5608e7,8.210259,SqEuclidean,closemixed,643384.348779,409,insample,none
cross_scenario,k_medoids,2339120676,17,8.75698e7,7.7985967,SqEuclidean,closemixed,949603.566444,639,insample,none
cross_scenario,k_medoids,3093014142,17,8.09631e7,7.2143386,SqEuclidean,closemixed,772651.527806,594,insample,none
cross_scenario,k_medoids,3258302586,17,5.71202e7,7.3655629,SqEuclidean,closemixed,153574.330887,136,insample,none
cross_scenario,k_medoids,3629043986,17,6.51983e7,6.3405338,SqEuclidean,closemixed,364369.835962,214,insample,none
cross_scenario,k_medoids,1088367163,19,6.70002e7,10.1908899,SqEuclidean,closemixed,408030.928429,343,insample,none
cross_scenario,k_medoids,1245540782,19,7.78223e7,7.2702375,SqEuclidean,closemixed,706779.54269,454,insample,none
cross_scenario,k_medoids,2410109332,19,7.90141e7,12.1525181,SqEuclidean,closemixed,729619.770306,451,insample,none
cross_scenario,k_medoids,2455416769,19,9.66827e7,8.314832,SqEuclidean,closemixed,1.187223855223e6,686,insample,none
cross_scenario,k_medoids,2591120440,19,7.45197e7,11.8256332,SqEuclidean,closemixed,615284.868147,462,insample,none
cross_scenario,k_medoids,2650271871,19,6.70948e7,7.6861067,SqEuclidean,closemixed,423142.730708,316,insample,none
cross_scenario,k_medoids,2789252227,19,7.01777e7,10.7226822,SqEuclidean,closemixed,502771.385709,371,insample,none
cross_scenario,k_medoids,3130995382,19,6.62696e7,7.9031281,SqEuclidean,closemixed,403286.089892,282,insample,none
cross_scenario,k_medoids,3357853995,19,5.67686e7,7.7221051,SqEuclidean,closemixed,134986.518107,145,insample,none
cross_scenario,k_medoids,824849990,19,6.04565e7,9.4311766,SqEuclidean,closemixed,251872.578224,207,insample,none
cross_scenario,k_medoids,1244389436,21,6.26501e7,11.5934934,SqEuclidean,closemixed,297012.887494,207,insample,none
cross_scenario,k_medoids,1393653782,21,7.2598e7,13.7448078,SqEuclidean,closemixed,554832.048694,348,insample,none
cross_scenario,k_medoids,1761682951,21,7.09702e7,9.854391,SqEuclidean,closemixed,526698.443994,431,insample,none
cross_scenario,k_medoids,196162340,21,5.87685e7,12.9590507,SqEuclidean,closemixed,205879.375363,167,insample,none
cross_scenario,k_medoids,1984034111,21,8.40243e7,14.8095791,SqEuclidean,closemixed,859493.031449,612,insample,none
cross_scenario,k_medoids,2569047889,21,7.57661e7,11.3120275,SqEuclidean,closemixed,639837.824029,391,insample,none
cross_scenario,k_medoids,3286463093,21,8.30029e7,13.1730292,SqEuclidean,closemixed,833772.595994,475,insample,none
cross_scenario,k_medoids,4196464565,21,6.19277e7,10.2232875,SqEuclidean,closemixed,282554.313416,199,insample,none
cross_scenario,k_medoids,744301781,21,7.87016e7,13.4149898,SqEuclidean,closemixed,710607.434462,471,insample,none
cross_scenario,k_medoids,760014603,21,7.17543e7,12.8524043,SqEuclidean,closemixed,539105.600067,392,insample,none
cross_scenario,k_medoids,2193967569,23,7.30106e7,14.2376279,SqEuclidean,closemixed,563277.069531,382,insample,none
cross_scenario,k_medoids,2546464051,23,5.81924e7,10.6907837,SqEuclidean,closemixed,181264.289861,179,insample,none
cross_scenario,k_medoids,2938742229,23,6.3671e7,9.6585642,SqEuclidean,closemixed,332438.769821,245,insample,none
cross_scenario,k_medoids,313447314,23,7.41113e7,13.6001832,SqEuclidean,closemixed,601376.895861,380,insample,none
cross_scenario,k_medoids,3164855826,23,6.15696e7,14.3963483,SqEuclidean,closemixed,281975.745275,246,insample,none
cross_scenario,k_medoids,3173192974,23,9.05104e7,10.4900233,SqEuclidean,closemixed,1.025700310456e6,625,insample,none
cross_scenario,k_medoids,3527549645,23,6.63256e7,15.3897627,SqEuclidean,closemixed,391539.257931,336,insample,none
cross_scenario,k_medoids,3913193451,23,7.5337e7,13.7424011,SqEuclidean,closemixed,633681.08546,397,insample,none
cross_scenario,k_medoids,714332685,23,7.52411e7,14.3590113,SqEuclidean,closemixed,622735.244391,411,insample,none
cross_scenario,k_medoids,890890131,23,6.29079e7,11.7871777,SqEuclidean,closemixed,307294.916778,212,insample,none
cross_scenario,k_medoids,1134130444,25,5.74988e7,12.0508309,SqEuclidean,closemixed,167054.215767,121,insample,none
cross_scenario,k_medoids,2658990538,25,7.2513e7,13.2474673,SqEuclidean,closemixed,556570.463701,319,insample,none
cross_scenario,k_medoids,2726541456,25,7.49901e7,12.9375817,SqEuclidean,closemixed,626781.113995,414,insample,none
cross_scenario,k_medoids,2894918851,25,5.5725e7,11.0826674,SqEuclidean,closemixed,108116.565939,115,insample,none
cross_scenario,k_medoids,3351175237,25,6.84808e7,13.0912875,SqEuclidean,closemixed,452140.650203,378,insample,none
cross_scenario,k_medoids,343301208,25,5.90603e7,11.9990482,SqEuclidean,closemixed,212795.568457,167,insample,none
cross_scenario,k_medoids,4135971217,25,6.26888e7,14.8884273,SqEuclidean,closemixed,310482.770426,260,insample,none
cross_scenario,k_medoids,4145110716,25,6.10124e7,13.6555591,SqEuclidean,closemixed,260148.776435,201,insample,none
cross_scenario,k_medoids,448376330,25,8.29364e7,16.4429447,SqEuclidean,closemixed,829802.7892,463,insample,none
cross_scenario,k_medoids,47449323,25,5.71698e7,11.3609948,SqEuclidean,closemixed,155231.441826,123,insample,none
cross_scenario,k_medoids,1161276258,27,7.29048e7,17.5576354,SqEuclidean,closemixed,574436.375739,393,insample,none
cross_scenario,k_medoids,1233541653,27,6.72585e7,15.5593639,SqEuclidean,closemixed,415335.505199,327,insample,none
cross_scenario,k_medoids,1267936167,27,5.91744e7,14.3082226,SqEuclidean,closemixed,205374.398409,157,insample,none
cross_scenario,k_medoids,1653248667,27,5.44464e7,11.3611692,SqEuclidean,closemixed,79998.194157,80,insample,none
cross_scenario,k_medoids,2437521778,27,6.19774e7,17.0246692,SqEuclidean,closemixed,270521.494427,179,insample,none
cross_scenario,k_medoids,2524306086,27,5.70938e7,13.2169648,SqEuclidean,closemixed,147065.649862,101,insample,none
cross_scenario,k_medoids,2606414571,27,7.28433e7,16.3728213,SqEuclidean,closemixed,569094.074617,405,insample,none
cross_scenario,k_medoids,2821296471,27,6.35817e7,15.4538966,SqEuclidean,closemixed,315720.013179,197,insample,none
cross_scenario,k_medoids,3155655383,27,5.42538e7,11.5916947,SqEuclidean,closemixed,70724.966539,84,insample,none
cross_scenario,k_medoids,463779685,27,5.97471e7,13.5007976,SqEuclidean,closemixed,221769.714791,159,insample,none
cross_scenario,k_medoids,1113698075,29,5.44736e7,12.1725689,SqEuclidean,closemixed,73210.219008,80,insample,none
cross_scenario,k_medoids,1125327650,29,5.32473e7,13.5856139,SqEuclidean,closemixed,35398.313791,46,insample,none
cross_scenario,k_medoids,1398119942,29,7.37308e7,16.6843905,SqEuclidean,closemixed,593512.238854,385,insample,none
cross_scenario,k_medoids,1669407957,29,6.18523e7,15.3512507,SqEuclidean,closemixed,270505.15169,194,insample,none
cross_scenario,k_medoids,1792506398,29,5.64005e7,14.770774,SqEuclidean,closemixed,138603.041757,108,insample,none
cross_scenario,k_medoids,2439649745,29,6.68345e7,16.6007763,SqEuclidean,closemixed,399728.995842,256,insample,none
cross_scenario,k_medoids,2730667678,29,6.4776e7,18.3175891,SqEuclidean,closemixed,350646.426132,278,insample,none
cross_scenario,k_medoids,2843080965,29,5.86247e7,14.649619,SqEuclidean,closemixed,202932.847741,165,insample,none
cross_scenario,k_medoids,3434031776,29,6.0268e7,15.8436699,SqEuclidean,closemixed,231411.702825,191,insample,none
cross_scenario,k_medoids,950202798,29,6.14991e7,12.5997116,SqEuclidean,closemixed,269028.365696,200,insample,none
cross_scenario,k_medoids,1042382051,3,2.2813e9,0.6030919,SqEuclidean,closemixed,5.711180729939e7,9449,insample,none
cross_scenario,k_medoids,1617230705,3,9.60638e7,0.5985843,SqEuclidean,closemixed,1.174823728149e6,695,insample,none
cross_scenario,k_medoids,1690918982,3,9.60638e7,0.5839698,SqEuclidean,closemixed,1.174823728149e6,695,insample,none
cross_scenario,k_medoids,2011904635,3,9.63477e7,0.5975872,SqEuclidean,closemixed,1.182150489717e6,714,insample,none
cross_scenario,k_medoids,208019063,3,9.61198e7,0.6319195,SqEuclidean,closemixed,1.176223838006e6,702,insample,none
cross_scenario,k_medoids,2175589206,3,9.63811e7,0.8743818,SqEuclidean,closemixed,1.182984530568e6,722,insample,none
cross_scenario,k_medoids,2331872192,3,2.28134e9,0.6455492,SqEuclidean,closemixed,5.7112877877369e7,9432,insample,none
cross_scenario,k_medoids,2859914000,3,9.64978e7,0.6232651,SqEuclidean,closemixed,1.185903611964e6,672,insample,none
cross_scenario,k_medoids,3409952330,3,9.64978e7,0.5866608,SqEuclidean,closemixed,1.185903611964e6,672,insample,none
cross_scenario,k_medoids,488813374,3,2.2813e9,0.6305839,SqEuclidean,closemixed,5.711180729939e7,9449,insample,none
cross_scenario,k_medoids,1349996306,31,5.7491e7,16.1566856,SqEuclidean,closemixed,167459.5165,111,insample,none
cross_scenario,k_medoids,1462714024,31,5.40483e7,13.9162682,SqEuclidean,closemixed,63620.766654,60,insample,none
cross_scenario,k_medoids,1579127763,31,6.18861e7,14.5470352,SqEuclidean,closemixed,277033.500901,169,insample,none
cross_scenario,k_medoids,1648351254,31,6.24122e7,20.3171193,SqEuclidean,closemixed,292119.507626,218,insample,none
cross_scenario,k_medoids,2030289235,31,5.73154e7,15.9344304,SqEuclidean,closemixed,160897.157567,142,insample,none
cross_scenario,k_medoids,2462588561,31,5.32112e7,13.7232823,SqEuclidean,closemixed,34707.254145,45,insample,none
cross_scenario,k_medoids,2929172095,31,5.89739e7,15.6688415,SqEuclidean,closemixed,206961.533429,164,insample,none
cross_scenario,k_medoids,2944528308,31,5.62798e7,16.1562972,SqEuclidean,closemixed,131696.064056,108,insample,none
cross_scenario,k_medoids,295145311,31,7.12257e7,20.1055419,SqEuclidean,closemixed,531635.463217,394,insample,none
cross_scenario,k_medoids,3899371692,31,7.27684e7,19.9623798,SqEuclidean,closemixed,571224.095594,407,insample,none
cross_scenario,k_medoids,1038419084,33,5.79495e7,24.1668275,SqEuclidean,closemixed,177523.192201,141,insample,none
cross_scenario,k_medoids,1109759726,33,5.32307e7,14.9050695,SqEuclidean,closemixed,40169.985125,40,insample,none
cross_scenario,k_medoids,1963882461,33,5.90707e7,19.2123826,SqEuclidean,closemixed,200527.848406,144,insample,none
cross_scenario,k_medoids,1989163906,33,5.76256e7,19.4361931,SqEuclidean,closemixed,172737.56631,134,insample,none
cross_scenario,k_medoids,2479233904,33,5.39438e7,14.2764544,SqEuclidean,closemixed,63719.291092,61,insample,none
cross_scenario,k_medoids,2497612078,33,5.52918e7,16.3056343,SqEuclidean,closemixed,93956.94989,63,insample,none
cross_scenario,k_medoids,3214090957,33,5.38542e7,13.9674903,SqEuclidean,closemixed,50754.209772,75,insample,none
cross_scenario,k_medoids,3465092140,33,5.73241e7,17.6864255,SqEuclidean,closemixed,161998.771976,113,insample,none
cross_scenario,k_medoids,4061834237,33,6.76821e7,20.2711725,SqEuclidean,closemixed,421665.92245,264,insample,none
cross_scenario,k_medoids,52313467,33,5.54048e7,17.0366726,SqEuclidean,closemixed,105478.601995,106,insample,none
cross_scenario,k_medoids,1208640119,35,5.75048e7,24.535389,SqEuclidean,closemixed,167761.037816,128,insample,none
cross_scenario,k_medoids,1428058240,35,6.18583e7,20.0288992,SqEuclidean,closemixed,270200.145127,196,insample,none
cross_scenario,k_medoids,15941194,35,5.87319e7,22.9330104,SqEuclidean,closemixed,194493.688971,114,insample,none
cross_scenario,k_medoids,2213813141,35,6.43808e7,18.6677314,SqEuclidean,closemixed,334281.827639,236,insample,none
cross_scenario,k_medoids,2291375163,35,5.36102e7,16.5587611,SqEuclidean,closemixed,51072.243128,54,insample,none
cross_scenario,k_medoids,236500538,35,5.32559e7,16.5849745,SqEuclidean,closemixed,37068.776885,37,insample,none
cross_scenario,k_medoids,252145784,35,5.47788e7,17.3485585,SqEuclidean,closemixed,90462.236651,87,insample,none
cross_scenario,k_medoids,2544196106,35,5.4467e7,16.522469,SqEuclidean,closemixed,64263.672206,84,insample,none
cross_scenario,k_medoids,2745802022,35,6.10144e7,20.7703225,SqEuclidean,closemixed,259129.393509,186,insample,none
cross_scenario,k_medoids,3596893902,35,5.37911e7,16.8212044,SqEuclidean,closemixed,55311.767447,56,insample,none
cross_scenario,k_medoids,1380354363,37,6.01522e7,21.9514241,SqEuclidean,closemixed,238289.029266,170,insample,none
cross_scenario,k_medoids,3048518942,37,6.77603e7,30.9032465,SqEuclidean,closemixed,436471.693914,288,insample,none
cross_scenario,k_medoids,3182806193,37,5.76983e7,22.4609563,SqEuclidean,closemixed,161270.943711,129,insample,none
cross_scenario,k_medoids,3244629827,37,5.57945e7,25.3452952,SqEuclidean,closemixed,110421.23786,80,insample,none
cross_scenario,k_medoids,3452769998,37,5.70704e7,22.585087,SqEuclidean,closemixed,152244.954379,114,insample,none
cross_scenario,k_medoids,4262333788,37,6.01858e7,22.5595881,SqEuclidean,closemixed,229353.044648,165,insample,none
cross_scenario,k_medoids,45994245,37,5.37639e7,19.2412264,SqEuclidean,closemixed,57257.23729,66,insample,none
cross_scenario,k_medoids,67569244,37,5.74772e7,21.041929,SqEuclidean,closemixed,159114.430435,157,insample,none
cross_scenario,k_medoids,814300562,37,5.81513e7,22.5877223,SqEuclidean,closemixed,178694.286715,140,insample,none
cross_scenario,k_medoids,870981686,37,5.72049e7,28.4741503,SqEuclidean,closemixed,155947.984997,111,insample,none
cross_scenario,k_medoids,1129760376,39,5.58167e7,20.0964744,SqEuclidean,closemixed,120030.57267,88,insample,none
cross_scenario,k_medoids,148104383,39,5.72055e7,30.4504412,SqEuclidean,closemixed,152763.305361,148,insample,none
cross_scenario,k_medoids,1655289285,39,5.38768e7,22.5882885,SqEuclidean,closemixed,61252.162387,52,insample,none
cross_scenario,k_medoids,1845695973,39,5.3997e7,19.137551,SqEuclidean,closemixed,64910.568785,62,insample,none
cross_scenario,k_medoids,2121257682,39,6.12811e7,20.2314635,SqEuclidean,closemixed,251470.933084,142,insample,none
cross_scenario,k_medoids,2943233938,39,6.08729e7,21.6929767,SqEuclidean,closemixed,240353.71558,153,insample,none
cross_scenario,k_medoids,3030918353,39,5.44561e7,19.3537561,SqEuclidean,closemixed,72337.37785,82,insample,none
cross_scenario,k_medoids,3096268031,39,5.96144e7,25.3659866,SqEuclidean,closemixed,231252.564309,189,insample,none
