from,to,rep_period,time_step,scenario,flow
BEL,NED,1,19,1982,2400.0
BEL,NED,1,20,1982,2400.0
BEL,NED,1,21,1982,2400.0
BEL,NED,1,22,1982,2400.0
BEL,NED,1,23,1982,1832.6677478652864
BEL,NED,1,24,1982,2327.44552454598
BEL,NED,2,1,1982,1350.183369689209
BEL,NED,2,2,1982,1283.821467261103
BEL,NED,2,3,1982,1434.6268173089138
BEL,NED,2,4,1982,2400.0
BEL,NED,2,5,1982,1723.1827971025068
BEL,NED,2,6,1982,1369.5797500937651
BEL,NED,2,7,1982,1289.5230611091647
BEL,NED,2,8,1982,1567.9712817662657
BEL,NED,2,9,1982,1921.0707787911688
BEL,NED,2,10,1982,1848.179578015057
BEL,NED,2,11,1982,1396.0720149532226
BEL,NED,2,12,1982,1574.0854763448287
BEL,NED,2,13,1982,1622.6662643808759
BEL,NED,2,14,1982,1545.9898927137783
BEL,NED,2,15,1982,1534.4820892043317
BEL,NED,2,16,1982,1220.6911600847006
BEL,NED,2,17,1982,570.4952386597561
BEL,NED,2,18,1982,387.70176479422753
BEL,NED,2,19,1982,743.7741814816736
BEL,NED,2,20,1982,818.4219404789683
BEL,NED,2,21,1982,691.6214385431331
BEL,NED,2,22,1982,386.3778098980174
BEL,NED,2,23,1982,-83.11042386205827
BEL,NED,2,24,1982,-87.20648630747928
BEL,NED,3,1,1982,2400.0
BEL,NED,3,2,1982,2400.0
BEL,NED,3,3,1982,2400.0
BEL,NED,3,4,1982,2400.0
BEL,NED,3,5,1982,2400.0
BEL,NED,3,6,1982,2400.0
BEL,NED,3,7,1982,2400.0
BEL,NED,3,8,1982,2400.0
BEL,NED,3,9,1982,2400.0
BEL,NED,3,10,1982,2400.0
BEL,NED,3,11,1982,2400.0
BEL,NED,3,12,1982,2400.0
BEL,NED,3,13,1982,2400.0
BEL,NED,3,14,1982,2400.0
BEL,NED,3,15,1982,2400.0
BEL,NED,3,16,1982,2400.0
BEL,NED,3,17,1982,2400.0
BEL,NED,3,18,1982,2400.0
BEL,NED,3,19,1982,2400.0
BEL,NED,3,20,1982,2400.0
BEL,NED,3,21,1982,2400.0
BEL,NED,3,22,1982,2400.0
BEL,NED,3,23,1982,2400.0
BEL,NED,3,24,1982,2400.0
BEL,UKI,1,1,1982,584.3911502466999
BEL,UKI,1,2,1982,-1000.0
BEL,UKI,1,3,1982,1000.0
BEL,UKI,1,4,1982,1000.0
BEL,UKI,1,5,1982,681.3511961292353
BEL,UKI,1,6,1982,-789.783762829924
BEL,UKI,1,7,1982,-1000.0
BEL,UKI,1,8,1982,-562.5179608315811
BEL,UKI,1,9,1982,-1000.0
BEL,UKI,1,10,1982,-194.6810862096081
BEL,UKI,1,11,1982,-567.9984286664828
BEL,UKI,1,12,1982,-1000.0
BEL,UKI,1,13,1982,-1000.0
BEL,UKI,1,14,1982,-1000.0
BEL,UKI,1,15,1982,-1000.0
BEL,UKI,1,16,1982,-1000.0
BEL,UKI,1,17,1982,1000.0
BEL,UKI,1,18,1982,1000.0
BEL,UKI,1,19,1982,1000.0
BEL,UKI,1,20,1982,1000.0
BEL,UKI,1,21,1982,662.2265219035107
BEL,UKI,1,22,1982,653.9891688569642
BEL,UKI,1,23,1982,1000.0
BEL,UKI,1,24,1982,733.6152562839103
BEL,UKI,2,1,1982,1000.0
BEL,UKI,2,2,1982,1000.0
BEL,UKI,2,3,1982,1000.0
BEL,UKI,2,4,1982,1000.0
BEL,UKI,2,5,1982,1000.0
BEL,UKI,2,6,1982,1000.0
BEL,UKI,2,7,1982,1000.0
BEL,UKI,2,8,1982,1000.0
BEL,UKI,2,9,1982,1000.0
BEL,UKI,2,10,1982,1000.0
BEL,UKI,2,11,1982,1000.0
BEL,UKI,2,12,1982,1000.0
BEL,UKI,2,13,1982,1000.0
BEL,UKI,2,14,1982,1000.0
BEL,UKI,2,15,1982,1000.0
BEL,UKI,2,16,1982,1000.0
BEL,UKI,2,17,1982,1000.0
BEL,UKI,2,18,1982,1000.0
BEL,UKI,2,19,1982,1000.0
BEL,UKI,2,20,1982,1000.0
BEL,UKI,2,21,1982,1000.0
BEL,UKI,2,22,1982,1000.0
BEL,UKI,2,23,1982,1000.0
BEL,UKI,2,24,1982,1000.0
BEL,UKI,3,1,1982,-766.7631061896873
BEL,UKI,3,2,1982,-545.5753757318034
BEL,UKI,3,3,1982,-72.2455007597573
BEL,UKI,3,4,1982,137.58261287188088
BEL,UKI,3,5,1982,160.87049588173886
BEL,UKI,3,6,1982,-61.99570257009782
BEL,UKI,3,7,1982,-65.88405723115648
BEL,UKI,3,8,1982,195.43828538880734
BEL,UKI,3,9,1982,437.5198750573536
BEL,UKI,3,10,1982,323.61775529881925
BEL,UKI,3,11,1982,968.3814128372815
BEL,UKI,3,12,1982,34.64153686539839
BEL,UKI,3,13,1982,-770.5908873279404
BEL,UKI,3,14,1982,-999.5474323743465
BEL,UKI,3,15,1982,-884.115494798003
BEL,UKI,3,16,1982,-712.3399796164167
BEL,UKI,3,17,1982,1000.0
BEL,UKI,3,18,1982,1000.0
BEL,UKI,3,19,1982,1000.0
BEL,UKI,3,20,1982,1000.0
BEL,UKI,3,21,1982,1000.0
BEL,UKI,3,22,1982,1000.0
BEL,UKI,3,23,1982,1000.0
BEL,UKI,3,24,1982,1000.0
BLK,ITA,1,1,1982,1625.0
BLK,ITA,1,2,1982,1625.0
BLK,ITA,1,3,1982,1625.0
BLK,ITA,1,4,1982,-879.9957085584065
BLK,ITA,1,5,1982,97.10513401123535
BLK,ITA,1,6,1982,1625.0
BLK,ITA,1,7,1982,1625.0
BLK,ITA,1,8,1982,1625.0
BLK,ITA,1,9,1982,1625.0
BLK,ITA,1,10,1982,1625.0
BLK,ITA,1,11,1982,1302.8020463295984
BLK,ITA,1,12,1982,1625.0
BLK,ITA,1,13,1982,1625.0
BLK,ITA,1,14,1982,1625.0
BLK,ITA,1,15,1982,1625.0
BLK,ITA,1,16,1982,1069.718405051075
BLK,ITA,1,17,1982,1625.0
